Id,Year,Certificate,Duration (min),Genre,Rating
6509,43,21,27,216,32
6510,43,20,40,198,48
6511,43,19,40,198,45
6512,43,20,37,198,51
6513,43,10,37,186,39
6514,43,9,28,173,53
6515,43,24,34,216,26
6516,43,20,59,45,43
6517,43,19,37,21,23
6518,43,20,26,187,38
6519,43,24,28,12,37
6520,43,20,44,3,35
6521,43,5,63,255,53
6522,57,20,36,350,45
6523,57,20,41,300,55
6524,57,24,38,300,60
6525,57,20,33,40,41
6526,57,20,34,186,34
6527,57,20,44,300,36
6528,57,26,22,40,53
6529,57,19,37,181,54
6530,57,25,102,170,66
6531,57,20,63,271,56
6532,57,19,29,21,35
6533,57,24,53,103,16
6534,57,10,26,385,40
6535,57,25,44,350,43
6536,57,20,37,76,45
6537,57,21,63,300,64
6538,57,24,31,246,46
6539,57,20,52,86,52
6540,57,24,43,53,33
6541,57,19,18,145,59
6542,57,20,36,359,47
6543,57,17,43,177,58
6544,38,19,51,337,47
6545,38,21,46,325,40
6546,38,10,38,208,43
6547,38,19,68,300,62
6548,38,20,50,334,44
6549,38,21,57,152,55
6550,38,21,33,186,44
6551,38,20,43,66,24
6552,38,20,47,263,43
6553,38,20,42,41,40
6554,38,18,29,145,42
6555,38,20,48,35,48
6556,38,10,29,21,37
6557,38,20,93,353,58
6558,38,20,27,384,40
6559,38,20,55,263,43
6560,38,20,34,13,20
6561,38,20,35,198,52
6562,38,18,32,203,54
6563,38,19,35,335,60
6564,38,24,88,53,65
6565,38,20,70,264,53
6566,38,19,54,203,46
6567,38,21,44,138,46
6568,38,20,29,310,36
6569,38,20,37,172,51
6570,38,20,39,25,32
6571,49,20,38,255,51
6572,49,20,49,368,51
6573,49,20,30,195,43
6574,49,21,66,353,48
6575,49,20,62,206,39
6576,49,19,46,198,51
6577,49,20,127,175,53
6578,49,24,122,49,55
6579,49,25,52,245,36
6580,49,24,34,186,55
6581,49,10,32,384,20
6582,49,21,34,145,48
6583,49,20,41,350,62
6584,49,20,29,245,17
6585,49,18,46,212,40
6586,49,20,43,35,34
6587,49,2,42,3,34
6588,49,5,74,5,47
6589,49,20,28,385,21
6590,49,24,34,35,43
6591,49,17,152,300,64
6592,49,10,53,21,46
6593,49,20,32,385,46
6594,49,21,64,172,62
6595,49,10,40,347,53
6596,49,20,21,392,34
6597,49,18,26,138,36
6598,26,24,62,177,57
6599,26,21,26,3,51
6600,26,19,60,364,53
6601,26,19,44,200,36
6602,26,10,73,350,35
6603,26,20,49,389,50
6604,26,19,31,21,39
6605,26,20,47,279,49
6606,26,20,37,206,46
6607,26,21,67,198,63
6608,26,24,17,264,49
6609,26,18,50,172,45
6610,26,10,26,334,43
6611,26,13,54,364,36
6612,26,20,31,76,30
6613,26,20,57,46,25
6614,26,20,31,76,26
6615,26,3,40,106,47
6616,26,21,37,219,39
6617,26,18,39,3,34
6618,26,18,32,84,56
6619,26,19,48,168,54
6620,26,20,45,219,52
6621,26,19,43,181,48
6622,26,20,37,245,39
6623,26,10,37,328,35
6624,26,5,32,80,41
6625,26,25,37,216,46
6626,26,17,41,334,61
6627,58,10,42,5,40
6628,58,20,30,198,46
6629,58,20,34,53,51
6630,58,18,23,145,53
6631,58,24,43,198,45
6632,58,20,76,198,35
6633,58,20,38,344,48
6634,58,24,106,21,53
6635,58,19,25,382,39
6636,58,20,34,382,35
6637,58,24,81,206,65
6638,58,10,34,38,21
6639,58,20,52,41,42
6640,58,24,47,123,50
6641,58,25,40,300,37
6642,58,20,34,198,46
6643,58,18,38,320,49
6644,58,19,44,198,45
6645,58,19,40,186,46
6646,58,21,42,362,62
6647,58,5,45,326,55
6648,58,20,51,362,53
6649,58,21,56,88,33
6650,58,21,110,341,63
6651,58,19,24,381,34
6652,58,21,46,35,43
6653,50,20,100,325,53
6654,50,20,56,350,58
6655,50,18,83,175,56
6656,50,19,39,245,45
6657,50,10,60,41,48
6658,50,20,25,198,41
6659,50,19,28,198,36
6660,50,20,36,206,52
6661,50,10,32,333,53
6662,50,10,29,378,34
6663,50,20,44,35,32
6664,50,19,31,105,54
6665,50,18,35,88,37
6666,50,20,33,263,35
6667,50,20,41,255,44
6668,50,20,53,38,40
6669,50,24,112,35,65
6670,50,10,48,276,46
6671,50,20,23,351,31
6672,50,10,40,385,38
6673,50,20,46,267,46
6674,50,25,28,350,39
6675,50,20,52,335,40
6676,50,24,55,246,43
6677,32,7,34,310,38
6678,32,7,33,331,39
6679,32,21,34,318,62
6680,32,19,33,350,56
6681,32,20,18,228,32
6682,32,19,29,235,54
6683,32,20,37,65,32
6684,32,20,39,219,46
6685,32,10,44,206,49
6686,32,21,22,216,56
6687,32,20,34,385,35
6688,32,20,30,221,51
6689,32,19,50,84,53
6690,32,20,34,228,46
6691,32,20,36,350,38
6692,32,20,88,16,55
6693,32,24,28,41,38
6694,32,24,33,203,52
6695,32,20,39,350,48
6696,32,3,27,245,40
6697,32,20,48,198,55
6698,32,20,34,382,27
6699,32,20,26,279,43
6700,32,18,49,358,47
6701,32,18,53,300,54
6702,32,24,53,300,49
6703,29,20,72,255,50
6704,29,20,22,5,51
6705,29,24,74,279,47
6706,29,24,27,380,43
6707,29,20,29,3,16
6708,29,20,40,74,11
6709,29,18,56,352,49
6710,29,10,60,325,56
6711,29,18,28,6,20
6712,29,19,34,310,25
6713,29,18,29,88,21
6714,29,19,40,257,43
6715,29,3,33,172,50
6716,29,20,31,382,36
6717,29,21,76,206,61
6718,29,17,22,228,47
6719,29,18,28,206,46
6720,29,20,77,3,54
6721,29,20,57,300,53
6722,29,20,22,279,38
6723,29,21,33,267,48
6724,29,20,42,198,40
6725,29,20,32,347,39
6726,29,21,38,397,53
6727,29,27,2,6,39
6728,40,20,74,335,42
6729,40,19,40,186,40
6730,40,18,60,206,47
6731,40,20,36,361,41
6732,40,20,22,246,42
6733,40,10,40,35,38
6734,40,21,61,228,63
6735,40,19,25,31,42
6736,40,24,48,183,49
6737,40,21,65,180,51
6738,40,19,44,326,55
6739,40,10,23,281,48
6740,40,24,56,38,54
6741,40,19,27,198,54
6742,40,10,40,300,29
6743,40,10,34,186,46
6744,40,20,26,198,38
6745,40,24,105,7,38
6746,40,20,58,300,59
6747,40,10,47,310,47
6748,40,10,29,382,41
6749,40,20,47,51,42
6750,40,20,27,144,40
6751,40,20,52,198,35
6752,40,3,70,198,60
6753,40,20,95,362,56
6754,40,19,46,206,39
6755,40,10,54,300,43
6756,55,21,33,203,46
6757,55,20,52,50,52
6758,55,20,28,245,32
6759,55,10,38,3,43
6760,55,21,34,206,44
6761,55,24,45,263,50
6762,55,19,40,200,49
6763,55,20,46,276,43
6764,55,20,40,300,46
6765,55,20,38,21,27
6766,55,10,69,255,53
6767,55,24,31,225,49
6768,55,24,31,29,30
6769,55,21,24,245,44
6770,55,24,43,186,38
6771,55,3,34,276,36
6772,55,24,73,17,65
6773,55,21,43,1,21
6774,55,21,65,300,57
6775,55,10,29,266,49
6776,55,19,38,186,41
6777,55,24,47,168,55
6778,55,10,27,187,53
6779,55,20,110,321,42
6780,55,10,47,263,49
6781,55,20,21,186,48
6782,55,20,34,233,40
6783,40,20,39,202,47
6784,40,24,33,41,41
6785,40,21,127,305,60
6786,40,20,30,328,51
6787,40,20,18,187,41
6788,40,21,53,138,49
6789,40,20,63,359,46
6790,40,19,30,285,61
6791,40,10,43,245,37
6792,40,10,23,380,42
6793,40,19,55,177,49
6794,40,20,36,53,43
6795,40,10,52,5,51
6796,40,24,78,50,41
6797,40,20,40,35,46
6798,40,21,27,350,58
6799,40,5,52,17,49
6800,40,20,34,76,38
6801,40,21,40,350,50
6802,40,20,64,170,47
6803,40,21,58,293,62
6804,40,27,33,173,43
6805,40,19,56,181,42
6806,40,21,26,186,33
6807,40,10,45,41,52
6808,48,24,34,41,37
6809,48,19,52,198,52
6810,48,10,21,245,10
6811,48,20,40,267,36
6812,48,7,31,331,29
6813,48,20,39,334,44
6814,48,20,31,198,38
6815,48,10,29,206,56
6816,48,10,26,380,28
6817,48,20,35,279,48
6818,48,20,75,350,45
6819,48,20,19,273,17
6820,48,20,23,231,44
6821,48,20,52,264,43
6822,48,20,42,333,30
6823,48,20,60,359,55
6824,48,21,26,145,40
6825,48,18,37,145,39
6826,48,20,51,198,45
6827,48,19,50,146,50
6828,48,21,59,263,48
6829,48,21,46,51,33
6830,48,24,62,359,59
6831,48,20,24,234,29
6832,48,10,44,276,51
6833,48,20,50,385,35
6834,36,20,26,41,21
6835,36,5,44,316,43
6836,36,24,99,35,58
6837,36,18,25,88,27
6838,36,20,33,107,34
6839,36,10,51,35,47
6840,36,21,106,323,54
6841,36,20,63,300,47
6842,36,17,22,202,47
6843,36,20,25,66,13
6844,36,18,36,186,35
6845,36,20,25,263,39
6846,36,20,38,194,42
6847,36,5,53,263,57
6848,36,19,38,20,26
6849,36,20,27,380,24
6850,36,5,36,347,48
6851,36,21,138,354,49
6852,36,20,37,372,37
6853,36,20,39,273,16
6854,36,20,30,382,35
6855,36,18,41,89,42
6856,36,20,62,312,43
6857,36,20,31,299,59
6858,36,21,15,89,37
6859,36,20,29,71,26
6860,36,20,49,311,38
6861,36,19,26,346,44
6862,36,17,27,198,48
6863,36,5,21,292,54
6864,58,7,44,353,32
6865,58,9,33,145,45
6866,58,10,62,0,64
6867,58,10,27,300,62
6868,58,24,29,380,39
6869,58,20,60,172,52
6870,58,5,35,260,48
6871,58,17,36,300,55
6872,58,20,30,65,11
6873,58,24,110,22,63
6874,58,24,35,359,45
6875,58,5,38,381,44
6876,58,24,39,13,28
6877,58,19,68,300,51
6878,58,24,84,300,65
6879,58,21,29,200,40
6880,58,20,25,300,53
6881,58,24,92,35,64
6882,58,20,43,359,34
6883,58,24,87,393,68
6884,58,10,56,384,45
6885,58,19,37,42,47
6886,58,20,54,41,34
6887,58,24,97,76,45
6888,48,21,46,177,45
6889,48,10,35,359,41
6890,48,24,56,245,38
6891,48,21,39,138,53
6892,48,7,43,350,33
6893,48,10,33,383,40
6894,48,19,55,335,45
6895,48,10,59,35,44
6896,48,20,30,38,37
6897,48,20,52,300,59
6898,48,20,53,267,49
6899,48,24,22,41,41
6900,48,10,38,41,48
6901,48,19,65,358,53
6902,48,20,28,206,49
6903,48,20,65,195,62
6904,48,20,88,175,50
6905,48,20,45,291,60
6906,48,20,48,35,46
6907,48,18,50,212,55
6908,48,20,71,263,51
6909,48,18,43,145,40
6910,48,20,49,35,52
6911,48,24,74,88,69
6912,48,19,45,181,46
6913,48,5,41,359,46
6914,48,21,30,212,37
6915,29,20,38,122,43
6916,29,10,40,203,37
6917,29,20,32,263,44
6918,29,19,39,351,42
6919,29,20,33,198,27
6920,29,17,49,10,45
6921,29,18,62,173,52
6922,29,24,54,52,41
6923,29,19,45,250,35
6924,29,13,14,145,37
6925,29,18,29,186,55
6926,29,10,1,66,4
6927,29,20,20,300,47
6928,29,10,44,206,39
6929,29,19,54,355,40
6930,29,20,44,208,53
6931,29,10,37,65,6
6932,29,20,49,41,40
6933,29,18,44,3,46
6934,29,20,62,300,49
6935,29,19,40,172,33
6936,29,20,48,264,47
6937,29,18,22,212,35
6938,29,20,44,300,48
6939,29,19,15,186,10
6940,15,20,21,186,35
6941,15,10,51,53,26
6942,15,20,22,66,32
6943,15,20,46,255,40
6944,15,5,48,35,39
6945,15,21,55,207,43
6946,15,7,24,53,53
6947,15,21,83,172,55
6948,15,26,67,188,56
6949,15,17,70,168,47
6950,15,19,21,144,40
6951,15,18,35,206,50
6952,15,19,68,359,50
6953,15,20,36,206,44
6954,15,21,33,3,25
6955,15,17,38,350,53
6956,15,19,35,198,55
6957,15,19,59,300,31
6958,15,10,29,350,53
6959,15,21,26,89,35
6960,15,21,51,6,46
6961,15,20,54,231,41
6962,15,19,63,195,43
6963,15,20,25,381,36
6964,15,21,60,300,57
6965,15,21,49,263,44
6966,15,20,24,221,29
6967,15,21,52,303,48
6968,15,24,108,5,33
6969,53,5,47,276,39
6970,53,21,37,186,30
6971,53,18,47,206,49
6972,53,19,66,198,44
6973,53,20,30,359,42
6974,53,20,46,5,41
6975,53,20,48,300,50
6976,53,24,35,350,42
6977,53,20,57,35,48
6978,53,24,58,35,41
6979,53,20,37,188,46
6980,53,17,28,359,25
6981,53,19,33,5,38
6982,53,24,73,53,45
6983,53,20,29,3,40
6984,53,20,43,369,42
6985,53,10,24,21,45
6986,53,10,66,263,49
6987,53,20,24,381,33
6988,53,10,47,234,37
6989,53,19,18,333,30
6990,53,21,34,21,51
6991,53,19,29,300,48
6992,53,20,28,198,46
6993,53,24,79,22,43
6994,53,20,36,347,50
6995,53,20,36,191,42
6996,53,20,37,198,37
6997,53,20,29,198,40
6998,53,20,38,21,41
6999,53,20,37,186,46
7000,16,25,42,245,38
7001,16,5,43,206,39
7002,16,21,34,266,48
7003,16,19,48,300,49
7004,16,19,40,245,39
7005,16,20,57,300,52
7006,16,20,85,267,55
7007,16,19,48,42,27
7008,16,19,49,300,31
7009,16,20,40,112,50
7010,16,20,96,172,56
7011,16,21,45,366,40
7012,16,19,53,198,42
7013,16,21,60,175,59
7014,16,21,32,244,48
7015,16,21,43,49,44
7016,16,18,38,212,37
7017,16,5,79,53,50
7018,16,20,29,58,35
7019,16,24,45,206,44
7020,16,10,33,35,56
7021,58,10,27,234,33
7022,58,20,48,58,27
7023,58,10,51,333,44
7024,58,19,32,228,52
7025,58,21,36,145,59
7026,58,19,28,208,43
7027,58,7,52,300,53
7028,58,19,44,285,62
7029,58,21,28,225,45
7030,58,20,50,300,47
7031,58,20,52,347,51
7032,58,24,42,35,63
7033,58,10,39,35,40
7034,58,10,52,300,55
7035,58,21,35,116,45
7036,58,21,25,3,32
7037,58,20,37,208,50
7038,58,20,45,312,38
7039,58,20,31,25,48
7040,58,20,53,54,49
7041,58,21,36,267,52
7042,58,24,68,35,47
7043,58,10,24,125,48
7044,58,10,73,260,57
7045,58,18,38,3,30
7046,58,19,26,206,48
7047,58,21,45,246,48
7048,58,24,88,341,46
7049,58,20,45,186,47
7050,58,24,45,173,53
7051,58,20,49,35,59
7052,58,7,24,186,47
7053,58,20,42,41,42
7054,58,19,40,240,37
7055,58,25,75,50,48
7056,58,20,59,300,46
7057,58,21,39,21,43
7058,58,19,32,206,41
7059,58,10,25,385,29
7060,58,19,26,382,29
7061,58,20,44,172,54
7062,58,20,23,126,47
7063,58,19,37,216,30
7064,58,20,48,259,42
7065,58,10,24,382,38
7066,58,20,50,377,40
7067,58,20,47,4,47
7068,58,20,32,245,41
7069,21,20,31,205,47
7070,21,20,24,334,32
7071,21,20,48,300,47
7072,21,18,30,89,25
7073,21,20,46,17,57
7074,21,20,30,35,37
7075,21,20,36,335,44
7076,21,24,39,3,44
7077,21,19,27,103,49
7078,21,20,57,300,53
7079,21,21,105,326,50
7080,21,21,52,341,54
7081,21,20,43,170,48
7082,21,20,35,35,24
7083,21,19,36,203,50
7084,21,24,42,312,43
7085,21,21,26,21,39
7086,21,20,56,347,32
7087,21,10,28,35,38
7088,21,19,39,203,42
7089,21,20,30,334,32
7090,21,10,32,13,30
7091,21,5,58,263,41
7092,21,21,48,199,39
7093,21,19,30,246,37
7094,21,20,46,353,46
7095,21,3,30,286,66
7096,21,20,33,357,36
7097,21,21,64,326,49
7098,55,24,57,350,54
7099,55,20,72,198,55
7100,55,19,30,232,35
7101,55,5,40,198,47
7102,55,24,33,21,41
7103,55,21,125,350,62
7104,55,24,29,41,47
7105,55,20,66,300,55
7106,55,20,24,188,53
7107,55,20,20,271,7
7108,55,21,29,138,40
7109,55,21,42,197,41
7110,55,19,34,253,41
7111,55,20,36,101,32
7112,55,9,42,146,49
7113,55,21,30,238,30
7114,55,20,29,41,19
7115,55,27,31,189,18
7116,55,5,76,5,54
7117,55,7,40,370,31
7118,55,19,33,254,29
7119,55,20,49,263,48
7120,55,20,42,108,39
7121,55,26,27,35,30
7122,55,24,19,245,34
7123,55,10,41,65,43
7124,55,20,34,383,42
7125,55,21,45,206,48
7126,55,19,37,393,25
7127,55,17,45,271,51
7128,23,19,23,197,46
7129,23,20,16,280,64
7130,23,21,42,138,53
7131,23,10,41,377,43
7132,23,20,35,255,50
7133,23,21,37,198,51
7134,23,20,36,310,32
7135,23,20,42,350,41
7136,23,20,32,35,34
7137,23,20,37,206,48
7138,23,18,27,145,40
7139,23,7,37,384,19
7140,23,21,52,300,51
7141,23,20,61,300,49
7142,23,5,46,280,64
7143,23,19,44,245,39
7144,23,20,49,359,34
7145,23,10,43,245,49
7146,23,20,28,206,58
7147,23,18,44,200,54
7148,23,24,19,20,35
7149,23,10,35,186,33
7150,23,20,78,44,49
7151,31,26,37,206,34
7152,31,18,69,180,55
7153,31,24,39,245,48
7154,31,19,18,223,37
7155,31,20,32,233,23
7156,31,18,30,212,43
7157,31,20,49,180,47
7158,31,10,28,382,44
7159,31,20,49,206,42
7160,31,20,40,245,46
7161,31,10,24,331,29
7162,31,18,22,138,49
7163,31,21,46,350,49
7164,31,20,30,167,34
7165,31,21,19,216,29
7166,31,19,40,331,20
7167,31,5,56,170,55
7168,31,10,21,186,29
7169,31,20,67,37,45
7170,31,20,63,21,42
7171,31,21,21,74,48
7172,31,20,48,267,46
7173,31,26,42,53,45
7174,31,19,30,5,30
7175,31,19,42,245,37
7176,31,20,44,35,43
7177,0,19,38,103,53
7178,0,5,52,292,53
7179,0,20,26,300,42
7180,0,10,23,233,38
7181,0,10,41,21,58
7182,0,21,50,116,46
7183,0,21,50,198,45
7184,0,17,31,50,47
7185,0,21,32,239,39
7186,0,24,105,188,63
7187,0,21,60,204,44
7188,0,10,26,380,28
7189,0,20,14,334,44
7190,0,20,71,198,34
7191,0,20,36,197,37
7192,0,24,56,5,46
7193,0,19,53,320,55
7194,0,20,29,300,32
7195,0,20,38,172,46
7196,0,24,61,360,43
7197,54,20,36,206,43
7198,54,20,32,398,31
7199,54,19,53,288,62
7200,54,21,31,145,36
7201,54,10,50,170,51
7202,54,20,47,182,52
7203,54,21,37,300,48
7204,54,19,43,245,41
7205,54,20,30,234,49
7206,54,20,57,357,48
7207,54,21,50,338,53
7208,54,10,34,21,37
7209,54,20,25,20,31
7210,54,19,33,350,48
7211,54,20,46,326,52
7212,54,19,72,300,54
7213,54,20,41,300,46
7214,54,21,44,187,62
7215,54,18,26,212,35
7216,54,21,36,213,26
7217,54,20,35,245,39
7218,54,10,52,390,31
7219,54,20,58,350,48
7220,54,10,25,41,43
7221,54,20,56,206,52
7222,54,10,34,377,41
7223,54,24,40,44,30
7224,54,20,36,210,61
7225,54,10,27,328,51
7226,54,20,36,255,50
7227,54,21,70,84,58
7228,54,21,90,306,47
7229,54,10,61,170,46
